endTime,artistName,trackName,msPlayed
2021-10-10 20:05,Chelsea Cutler,Lucky,533
2021-10-10 20:05,Loote,lost,682
2021-10-10 20:05,XL Step,ชายในฝัน,640
2021-10-10 20:05,Milky Chance,Stolen Dance,853
2021-10-10 20:05,Taylor Swift,Clean,511
2021-10-10 20:06,Natalie La Rose,Somebody,853
2021-10-10 20:06,Liam Payne,Strip That Down,576
2021-10-10 20:06,Bazzi,3:15,853
2021-10-10 20:06,Getsunova,ไกลแค่ไหน คือ ใกล้,554
2021-10-10 20:06,KLEAR,อาจจะเป็นเธอ,640
2021-10-10 20:06,Tatiana Manaois,Sweeter,1215
2021-10-10 20:06,Chelsea Cutler,Deathbed,490
2021-10-10 20:06,Laureline,I Love You,426
2021-10-10 20:06,My Pet Dragon,Moonshine,618
2021-10-10 20:06,Blue,One Love,725
2021-10-10 20:06,Ruel,Younger,554
2021-10-10 20:06,Post Malone,Up There,511
2021-10-10 20:06,The 1975,Robbers,490
2021-10-10 20:09,Ruel,Younger,222320
2021-10-10 20:12,Bazzi,3:15,167018
2021-10-10 20:16,JP Saxe,The Few Things (With Charlotte Lawrence),211567
2021-10-10 20:20,Snow Patrol,The Planets Bend Between Us - 2009 Version,241026
2021-10-10 20:22,The Script,The Man Who Can't Be Moved,155682
2021-10-10 22:45,MKTO,Just Imagine It,700
2021-10-10 22:45,Post Malone,Wow.,740
2021-10-10 22:45,The Script,The Man Who Can't Be Moved,10
2021-10-10 22:45,Ruel,Painkiller (feat. Denzel Curry),730
2021-10-10 22:45,Haux,Heartbeat,620
2021-10-10 22:45,Stacie Orrico,I'm Not Missing You,790
2021-10-10 22:45,Oat Pramote,ที่รัก - เพลงประกอบละคร เกมร้าย เกมรัก,750
2021-10-10 23:32,Stacie Orrico,I'm Not Missing You,252973
2021-10-11 07:50,Haux,Heartbeat,49788
2021-10-11 08:06,Roundfinger Channel,บอกลาชีวิตที่ไม่มีสมาธิ | Have a nice brain! EP15,966971
2021-10-11 09:15,Roundfinger Channel,เรื่องราวเยียวยาจิตใจ | Have a nice brain! EP16,700891
2021-10-11 09:18,Justin Bieber,Red Eye (feat. TroyBoi),187452
2021-10-11 09:19,Scouting For Girls,I'm Still Alive,4650
2021-10-11 09:19,Lula,มารักกับพี่ (NUNA),26827
2021-10-11 09:27,Hu Xia,過錯 - 伴奏版,1444
2021-10-11 09:27,Wingtip,Catch Myself,442
2021-10-11 09:31,Harrison Brome,Freak,186944
2021-10-11 09:31,The Beatles,The Long And Winding Road - 2021 Mix,15439
2021-10-11 09:32,Mokita,Lonely City,90676
2021-10-11 09:35,James Arthur,Emily,180429
2021-10-11 09:35,JoJo,Anxiety (Burlinda’s Theme),3160
2021-10-11 09:35,Kehlani,altar,931
2021-10-11 09:36,Jesse McCartney,Lemonade,0
2021-10-11 09:36,Valley,Cure,0
2021-10-11 09:36,Alesso,Chasing Stars (feat. James Bay) [VIP Mix],13729
2021-10-11 09:36,Alesso,Chasing Stars (feat. James Bay) [VIP Mix],0
2021-10-11 09:36,Dulux Music,NECROPHILIA,0
2021-10-11 09:36,James Arthur,Emily,0
2021-10-11 09:36,Hu Xia,過錯 - 伴奏版,0
2021-10-11 09:36,Harrison Brome,Freak,150
2021-10-11 09:36,Jason Derulo,Acapulco - Michael Calfan Remix,0
2021-10-11 09:36,JoJo,Anxiety (Burlinda’s Theme),0
2021-10-11 09:36,Why Don't We,Love Back,40
2021-10-11 09:36,Jeremy Zucker,Deep end,0
2021-10-11 09:36,Halsey,"I am not a woman, I'm a god - Hot Chip Remix",0
2021-10-11 09:36,Louis The Child,Hole In My Heart (with Livingston),0
2021-10-11 09:36,The Beatles,The Long And Winding Road - 2021 Mix,0
2021-10-11 09:36,Kehlani,altar,0
2021-10-11 09:36,Capella Grey,GYALIS (Remix) [feat. Chris Brown & Popcaan],0
2021-10-11 09:36,Wingtip,Catch Myself,134580
2021-10-11 09:36,Johnny Stimson,wishyouwerehere,0
2021-10-11 09:36,Blake Rose,Rollerblades,0
2021-10-11 09:38,Blake Rose,Rollerblades,130830
2021-10-11 09:40,HARDY,Small Town On It (feat. Chris Lane & Scotty McCreery),1270
2021-10-11 09:40,Ink Waruntorn,Have a Blendy day,950
2021-10-11 09:40,Why Don't We,Love Back,109280
2021-10-11 09:41,Sigrid,"Burning Bridges - Up Close, Acoustic",5970
2021-10-11 09:41,Alan Walker,Paradise - Postlude,78640
2021-10-11 09:47,Mokita,Lonely City,1173
2021-10-11 09:47,Scouting For Girls,I'm Still Alive,3010
2021-10-11 09:47,Gryffin,New Blood (with Boy Matthews) - Codeko Remix,20161
2021-10-11 09:47,FLETCHER,girls girls girls,42
2021-10-11 09:47,Lula,มารักกับพี่ (NUNA),90
2021-10-11 09:47,King Princess,There She Goes Again,5632
2021-10-11 09:51,Polycat,เพื่อนพระเอก,236000
2021-10-11 09:54,The Fray,Syndicate,780
2021-10-11 09:54,Fern.,Are You Mine,1050
2021-10-11 09:54,Charlie Puth,Cheating on You,177340
2021-10-11 09:58,Zom Marie,หรือฉันคิดไปเอง,216000
2021-10-11 09:58,Bleachers,Everybody Lost Somebody,660
2021-10-11 09:58,KAYDEN,One of the Good Ones,1220
2021-10-11 09:58,Pop Pongkool,ปล่อย,1030
2021-10-11 09:58,Friday,เธอยังมีฉัน,19360
2021-10-11 10:01,Loote,This Is How U Feel,184066
2021-10-11 10:04,DJ Snake,Let Me Love You,3766
2021-10-11 10:04,ayokay,Half Past You (feat. Future Jr.),173666
2021-10-11 10:09,Sasha Alex Sloan,Older,820
2021-10-11 10:09,KLEAR,หาย,2300
2021-10-11 10:09,Matthew John Kurz,In Case You Miss Me,950
2021-10-11 10:09,THE JON JOHNS,NA NA SONG,950
2021-10-11 10:09,Sirasak Ittipolpanish,รักเธอนิรันดร์ (รอยรักรอยอดีต),920
2021-10-11 10:09,Room 39,รักตัวเอง,1840
2021-10-11 10:09,Yokee Playboy,อีกแล้ว,266660
2021-10-11 10:09,P!nk,Raise Your Glass,970
2021-10-11 10:09,Bruno Mars,Leave The Door Open,1080
2021-10-11 10:09,DJ Snake,Middle,850
2021-10-11 10:09,GUNGUN,วาฬเกยตื้น,1290
2021-10-11 10:09,Justin Bieber,Love Yourself,1870
2021-10-11 10:13,Timbaland,Give It To Me,1900
2021-10-11 10:13,Faith Hill,This Kiss,1210
2021-10-11 10:13,Palmy,ขวัญเอยขวัญมา,199740
2021-10-11 10:13,Taylor Swift,Our Song - International Mix,880
2021-10-11 10:13,Lifehouse,Falling In,1950
2021-10-11 10:13,KAYDEN,mr. nice guy,1300
2021-10-11 10:13,Passion Pit,Whole Life Story,1010
2021-10-11 10:13,Atomic Kitten,Eternal Flame - Single Version,810
2021-10-11 10:13,Simple Plan,Crazy,720
2021-10-11 10:13,Coldplay,The Scientist,1060
2021-10-11 10:13,Miley Cyrus,Wrecking Ball,1420
2021-10-11 10:13,Silly Fools,ขี้หึง,5200
2021-10-11 10:13,Zara Larsson,Never Forget You,860
2021-10-11 10:13,Gwen Stefani,Hollaback Girl,1570
2021-10-11 10:13,Usher,Yeah! (feat. Lil Jon & Ludacris),800
2021-10-11 10:13,Harrison Brome,Father Figure,1560
2021-10-11 10:13,R3HAB,I Just Can't,1000
2021-10-11 10:13,Kendrick Lamar,All The Stars (with SZA),1090
2021-10-11 10:13,Charlotte Lawrence,Girls Just Wanna Have Fun - Recorded at Spotify Studios NYC,930
2021-10-11 10:13,Capital Cities,Safe And Sound,700
2021-10-11 10:13,Ella Vos,I Know You Care,1310
2021-10-11 10:13,Moods,Comfortable,810
2021-10-11 10:13,The Chainsmokers,See The Way,910
2021-10-11 10:13,Tattoo Colour,เผลอไป,1250
2021-10-11 10:13,O-Pavee,R.I.P. (Love),1090
2021-10-11 10:13,Dean Lewis,Chemicals,1210
2021-10-11 10:13,Bell Supol,ฉันไม่รู้,1600
2021-10-11 10:13,Colbie Caillat,Bubbly,890
2021-10-11 10:13,Jesse McCartney,Best Day Of My Life,930
2021-10-11 10:13,Anne-Marie,Cry,1320
2021-10-11 10:13,ใหม่ ดาวิกา,เธอไม่เคยรู้ - เพลงประกอบละคร ชายไม่จริง หญิงแท้,1100
2021-10-11 10:13,Turn On,อย่าบอกให้ใครรู้,1190
2021-10-11 10:13,Maggie Rogers,Dog Years,1040
2021-10-11 10:36,Parachute,What I Know,460
2021-10-11 10:36,Capital Cities,Safe And Sound,184410
2021-10-11 10:36,ใหม่ ดาวิกา,เธอไม่เคยรู้ - เพลงประกอบละคร ชายไม่จริง หญิงแท้,800
2021-10-11 10:36,One Week One Song,เพลงที่ 12 (คนรัก(ษา)) ft. Ritz,550
2021-10-11 10:40,One Week One Song,เพลงที่ 12 (คนรัก(ษา)) ft. Ritz,210000
2021-10-11 10:51,Parachute,What I Know,47600
2021-10-11 10:51,Moderndog,ตาสว่าง,690
2021-10-11 10:51,Shawn Mendes,Fallin' All In You,740
2021-10-11 10:51,Quinn XCII,What The Hell Happened To Us,850
2021-10-11 10:51,Britney Spears,Oops!...I Did It Again,680
2021-10-11 10:51,Mark Forster,Au Revoir (feat. Sido),2690
2021-10-11 10:51,Five For Fighting,What If,840
2021-10-11 10:51,OneRepublic,Secrets,1500
2021-10-11 10:51,Jesse McCartney,Beautiful Soul,1120
2021-10-11 10:51,Taylor Swift,Delicate - Recorded at The Tracking Room Nashville,2480
2021-10-11 10:51,Snow Patrol,I Won't Let You Go,6480
2021-10-11 10:51,Chelsea Cutler,Love You More,830
2021-10-11 11:00,Simple Plan,Welcome to My Life,550
2021-10-11 11:00,TMT (Toy Music Tune),ที่เดิมในหัวใจ,610
2021-10-11 11:00,Bodyslam,คนมีตังค์,520
2021-10-11 11:00,JAYLERR,ดี๊ดี (UNEXPECTED),600
2021-10-11 11:00,OneRepublic,Let's Hurt Tonight,470
2021-10-11 11:00,Eric Church,Springsteen,790
2021-10-11 11:00,M2M,Don't Say You Love Me,560
2021-10-11 11:00,Oat Pramote,เท่าที่ทำได้ feat. LAZYLOXY,550
2021-10-11 11:00,XL Step,เหนื่อยใจ,44820
2021-10-11 11:00,Troy,"Start of Something New - From ""High School Musical""/Soundtrack Version",580
2021-10-11 11:00,Chelsea Cutler,Walking Away,500
2021-10-11 11:00,Jesse McCartney,Just Go,2190
2021-10-11 11:00,Mumford & Sons,I Will Wait,2850
2021-10-11 11:00,19&YOU,PART OF YOU (with Carlie Hanson),680
2021-10-11 11:00,DNCE,Cake By The Ocean,990
2021-10-11 11:00,Josh Ritter,Feels Like Lightning,470
2021-10-11 11:00,U2,With Or Without You - Remastered,630
2021-10-11 11:00,Flure,ฤดูที่ฉันเหงา,720
2021-10-11 11:00,Drake,One Dance,570
2021-10-11 11:00,Jesse McCartney,Body Language,790
2021-10-11 11:00,Getsunova,คำถามซึ่งไร้คนตอบ,560
2021-10-11 11:00,One Direction,18,640
2021-10-11 11:00,Cold War Kids,First,620
2021-10-11 11:00,Macy Gray,What I Gotta Do,530
2021-10-11 11:00,3.2.1,แค่ที่รัก (My boo),720
2021-10-11 11:00,KAYDEN,Don't Let Me Down,490
2021-10-11 11:00,Jennifer Lopez,Get Right,1830
2021-10-11 11:00,Season Five,ฉันมาบอกว่า,520
2021-10-11 11:00,Ink Waruntorn,ความลับมีในโลก(Secret),660
2021-10-11 11:00,Hannah Montana,You'll Always Find Your Way Back Home,570
2021-10-11 11:00,HONNE,Me & You ◑,600
2021-10-11 11:00,PORTRAIT,อยากกลับไปเป็นคนเหงา,800
2021-10-11 11:00,Hilary Duff,Love Just Is,1140
2021-10-11 11:03,Chelsea Cutler,Walking Away,176372
2021-10-11 11:03,Sugababes,Too Lost In You,1300
2021-10-11 11:03,Jesse McCartney,Body Language,2697
2021-10-11 11:05,Louis The Child,It's Strange (feat. K.Flay),790
2021-10-11 11:05,KLAN,Bei dir,1220
2021-10-11 11:05,The Script,"Never Seen Anything ""Quite Like You""",970
2021-10-11 11:05,King Princess,Cheap Queen,880
2021-10-11 11:05,Noah Kahan,Come Down,950
2021-10-11 11:05,THE TOYS,Stars,810
2021-10-11 11:05,Greasy Cafe',อุบัติเหตุ,1110
2021-10-11 11:05,Caroline Pennell,Lovesick (feat. Felix Snow),810
2021-10-11 11:05,Loote,IDK Single,1240
2021-10-11 11:05,Two Popetorn,ถ้าหาก,1010
2021-10-11 11:05,Jimmy Eat World,Always Be,890
2021-10-11 11:05,Bodyslam,ความเชื่อ,1500
2021-10-11 11:05,Dean Lewis,Waves,1770
2021-10-11 11:05,The Band CAMINO,My Thoughts On You,840
2021-10-11 11:05,Chelsea Cutler,Lucky,770
2021-10-11 11:05,J Jetrin,แววตา,1230
2021-10-11 11:05,Betty Who,Between You & Me,1660
2021-10-11 11:05,Shontelle,T-Shirt,1130
2021-10-11 11:05,Slur,หรือ,1710
2021-10-11 11:05,Switchfoot,Dare You to Move,1140
2021-10-11 11:05,M83,Claudia Lewis,1130
2021-10-11 11:05,Benji Lewis,To Stay,1130
2021-10-11 11:05,Oasis,Don't Look Back in Anger - Remastered,1040
2021-10-11 11:05,Betty Who,I Love You Always Forever,63010
2021-10-11 11:57,Oasis,Don't Look Back in Anger - Remastered,289560
2021-10-11 11:58,THE TOYS,Stars,53562
2021-10-11 11:58,Chelsea Cutler,Cold Showers,3670
2021-10-11 12:02,LEISURE,Slipping Away,3183
2021-10-11 12:02,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),450
2021-10-11 12:02,Nicole Scherzinger,Baby Love,282066
2021-10-11 12:02,Maddi Jane,Rewrite the Stars,620
2021-10-11 12:03,Nick Lopez,Instinct (feat. Shwayze),660
2021-10-11 12:03,Maggie Rogers,The Knife,420
2021-10-11 12:03,THE TOYS,เหมือนหลับตา,500
2021-10-11 12:03,Ake Surachet,วันนี้เมื่อปีที่แล้ว (Timehop),360
2021-10-11 12:03,Lorde,Royals,2670
2021-10-11 12:03,Taylor Swift,Forever & Always,770
2021-10-11 12:03,Chris Brown,Next To You (feat. Justin Bieber),1050
2021-10-11 12:03,Carlie Hanson,Bored with You,840
2021-10-11 12:03,Of Monsters and Men,Dirty Paws,750
2021-10-11 12:03,Of Monsters and Men,Dirty Paws,440
2021-10-11 12:03,Ben E. King,Stand by Me,390
2021-10-11 12:03,The Ghost Cat,Yern,560
2021-10-11 12:06,Lorde,Royals,190185
2021-10-11 12:06,Quinn XCII,Another Day in Paradise,850
2021-10-11 12:06,KYLE,Babies (feat. Alessia Cara),890
2021-10-11 12:06,Carlie Hanson,Bored with You,1230
2021-10-11 12:06,Of Monsters and Men,Dirty Paws,22144
2021-10-11 12:10,Gryffin,New Blood (with Boy Matthews),230500
2021-10-11 12:14,Nelly,Just A Dream,237800
2021-10-11 12:17,Dashboard Confessional,Vindicated,201346
2021-10-11 12:18,VHS Collection,Lean,1180
2021-10-11 12:18,Laureline,I Love You,620
2021-10-11 12:18,Two Popetorn,โปรดอย่ามาสงสาร,25203
2021-10-11 12:18,Julia Michaels,Jump (with Trippie Redd),630
2021-10-11 12:18,Taylor Swift,Wildest Dreams,1280
2021-10-11 12:18,Luke Bryan,Knockin' Boots,770
2021-10-11 12:18,The Weeknd,Starboy,1310
2021-10-11 12:18,Demi Lovato,Sorry Not Sorry,1160
2021-10-11 12:21,LANY,okay,169182
2021-10-11 12:38,Kehlani,Nights Like This (feat. Ty Dolla $ign),730
2021-10-11 12:38,Mayday Parade,Piece Of Your Heart,183567
2021-10-11 12:38,Getsunova,กาลครั้งหนึ่ง ตลอดกาล,860
2021-10-11 12:44,Pop Pongkool,ให้รักเดินทางมาเจอกัน (ดวงใจอัคนี),240813
2021-10-11 12:52,tobi lou,Game Ova,1170
2021-10-11 12:52,Bird Thongchai,ก็เลิกกันแล้ว,21696
2021-10-11 12:52,Green Day,Wake Me up When September Ends,1170
2021-10-11 12:52,Andrey Azizov,More Than Friends,10040
2021-10-11 12:52,Dean Lewis,Need You Now,690
2021-10-11 12:53,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,970
2021-10-11 12:53,Whatcharawale,แฟ,1340
2021-10-11 12:53,LeAnn Rimes,We Can,3270
2021-10-11 12:53,BAYNK,Come Home,790
2021-10-11 12:53,Lipta,ไม่เป็นไร,1090
2021-10-11 12:53,Mokita,Goodbye - Chill Mix,980
2021-10-11 12:53,Christopher,Waterfall,1950
2021-10-11 12:53,A R I Z O N A,Ain't Gonna Leave,1170
2021-10-11 12:53,Billie Eilish,ocean eyes,1020
2021-10-11 12:54,Christopher,Waterfall,67890
2021-10-11 12:57,Lipta,ไม่เป็นไร,206350
2021-10-11 13:02,Coldplay,Fix You,295810
2021-10-11 13:05,Vanessa Carlton,A Thousand Miles,550
2021-10-11 13:05,Rob Thomas,Someday,1350
2021-10-11 13:05,Khalid,Love Lies (with Normani),750
2021-10-11 13:05,Mr.Team,ไม่ต้องมีคำบรรยาย,2910
2021-10-11 13:05,ETC.,ฉันไม่เปลี่ยน,820
2021-10-11 13:05,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",1060
2021-10-11 13:05,bülow,You & Jennifer (the other side) (with Rich The Kid),1160
2021-10-11 13:05,Pavement,Gold Soundz,930
2021-10-11 13:05,ayokay,The Shine (feat. Chelsea Cutler),860
2021-10-11 13:05,Betty Who,Language,960
2021-10-11 13:05,Colbie Caillat,You Got Me,1230
2021-10-11 13:05,Praw Kanitkul,เพิ่งจะรู้,1770
2021-10-11 13:05,Crescendo,ดินแดนแห่งความรัก,1180
2021-10-11 13:05,Dido,White Flag,550
2021-10-11 13:05,Tonic,If You Could Only See,3959
2021-10-11 13:05,Lostboycrow,Real Name,1310
2021-10-11 13:05,Boyz II Men,I’ll Make Love To You,820
2021-10-11 13:05,Whatcharawale,ทราย,1120
2021-10-11 13:05,Betty Who,Alone Again,730
2021-10-11 13:09,The Veronicas,4Ever,209360
2021-10-11 13:12,James TW,Suitcase,215320
2021-10-11 13:16,Beyoncé,"Listen (From the Motion Picture ""Dreamgirls"")",219546
2021-10-11 14:48,Russ,Since I Was Broke,750
2021-10-11 14:48,The Vamps,Personal,2360
2021-10-11 14:48,Kaleb Lee,I Dream in Southern,580
2021-10-11 14:48,Justin Bieber,Running Over (feat. Lil Dicky),1100
2021-10-11 14:48,Five For Fighting,China on the Horizon 2006,800
2021-10-11 14:48,Snow Patrol,I Think Of Home,271643
2021-10-11 14:51,King Princess,Holy,174666
2021-10-11 14:55,Atom Chanakan,ทางของฝุ่น (Dust),264626
2021-10-11 15:01,Ricky Manning,Tsunami,750
2021-10-11 15:01,Julian Lamadrid,Warm,56766
2021-10-11 15:01,James Bay,Scars,2250
2021-10-11 16:08,Boyz II Men,End Of The Road,3000
2021-10-11 16:08,Friday,นิดนึงพอ,600
2021-10-11 16:08,DJ Khaled,No Brainer,670
2021-10-11 16:08,Betty Who,Taste,600
2021-10-11 16:08,Christina Aguilera,Hurt,760
2021-10-11 16:08,Mauwe,That's All,1150
2021-10-11 16:08,Greasy Cafe',สิ่งเหล่านี้,730
2021-10-11 16:08,U.H.T.,ยังยินดี..ครับเพื่อน,600
2021-10-11 16:08,60Miles,เวทมนตร์,650
2021-10-11 16:08,Polycat,อาวรณ์,92520
2021-10-11 16:08,Cher Lloyd,Want U Back,880
2021-10-11 16:08,Lauv,Getting Over You,600
2021-10-11 16:08,Summer Kennedy,Where It All Begins,730
2021-10-11 16:08,Maggie Rogers,Better,1180
2021-10-11 16:08,The Parkinson,คืนนี้,770
2021-10-11 16:08,gianni & kyle,pop a pill,560
2021-10-11 16:08,Taylor Swift,Teardrops On My Guitar - International Mix,750
2021-10-11 16:08,Billie Eilish,all the good girls go to hell,460
2021-10-11 16:08,Nick Lachey,What's Left Of Me,930
2021-10-11 16:08,Justin Bieber,What Do You Mean?,1230
2021-10-11 16:08,NONT TANONT,มีผลต่อหัวใจ,530
2021-10-11 16:08,The Vamps,Black And Blue,560
2021-10-11 16:12,The Script,The Man Who Can't Be Moved,1090
2021-10-11 16:12,Hank Levy,Whiplash,1820
2021-10-11 16:12,Buddha Bless,ลืมไปก่อน,9170
2021-10-11 16:12,Mêlée,Built to Last,760
2021-10-11 16:12,Wan Thanakrit,ยิ่งใกล้ยิ่งไม่รู้จัก,258940
2021-10-11 16:12,Rihanna,What Now,1380
2021-10-11 16:16,MEAN,เหมาะสม,207898
2021-10-11 16:23,The Afters,Light up the Sky,860
2021-10-11 16:23,Chelsea Cutler,Someone Else,970
2021-10-11 16:23,Taylor Swift,The Story Of Us,780
2021-10-11 16:23,Alicia Keys,Un-thinkable (I'm Ready),1450
2021-10-11 16:23,Sasha Alex Sloan,Normal,1010
2021-10-11 16:23,Whethan,Radar (feat. HONNE),59401
2021-10-11 16:23,Kehlani,Honey,910
2021-10-11 16:24,Chantel Jeffries,Wait (Featuring Offset & Vory),2730
2021-10-11 16:24,Jeremy Zucker,wildfire,1250
2021-10-11 16:24,Phoebe Ryan,Be Real,420
2021-10-11 16:24,ว่าน รัชชุ,ว่าแล้ว,13750
2021-10-11 16:24,Friday,ไม่ว่าเธอจะรักฉันหรือไม่,17220
2021-10-11 16:24,Lipta,"ไปอยู่ที่ไหนมา - From ""ก๊วนคานทองกับแก๊งพ่อปลาไหล""",1430
2021-10-11 16:24,Lula,จม,1210
2021-10-11 16:28,Lipta,ลมหายใจของเมื่อวาน,1300
2021-10-11 16:28,Ne-Yo,Mad,239100
2021-10-11 16:33,Dashboard Confessional,Stolen,233360
2021-10-11 16:36,Wincent Weiss,Auf halbem Weg,570
2021-10-11 16:36,Rayssa Dynta,Under Cover,1040
2021-10-11 16:36,Cenji,Sunday Candy,620
2021-10-11 16:36,Billie Eilish,everything i wanted,910
2021-10-11 16:36,Mansionair,Astronaut (Something About Your Love),890
