endTime,artistName,trackName,msPlayed
2022-02-14 15:21,Ink Waruntorn,ลบไม่ได้ช่วยให้ลืม (Erase),224500
2022-02-14 15:22,Chelsea Cutler,When I Close My Eyes,1980
2022-02-14 15:22,Chocolate Kit,จำฉันได้หรือเปล่า,31460
2022-02-14 15:27,Chelsea Cutler,When I Close My Eyes,670
2022-02-14 15:27,The Parkinson,เพื่อนรัก,1770
2022-02-14 15:27,Golf Pichaya,ไม่พอดี ไม่ดีพอ,1320
2022-02-14 15:27,Chocolate Kit,จำฉันได้หรือเปล่า,281050
2022-02-14 15:31,Golf Pichaya,ไม่พอดี ไม่ดีพอ,253793
2022-02-14 15:32,ETC.,จริงจริง,1240
2022-02-14 15:32,Mumford & Sons,I Will Wait,570
2022-02-14 15:32,Tattoo Colour,รอยจูบ,740
2022-02-14 15:32,The Parkinson,เพื่อนรัก,40926
2022-02-14 15:32,Mandy Moore,It's Gonna Be Love,7600
2022-02-14 15:32,JP Cooper,Good Friend,1180
2022-02-14 15:32,TLC,No Scrubs,740
2022-02-14 15:32,The Fray,Never Say Never,2070
2022-02-14 15:32,Taylor Swift,Breathe,750
2022-02-14 15:32,Camila Cabello,Real Friends,660
2022-02-14 15:32,Praw Kanitkul,เพิ่งจะรู้,1210
2022-02-14 15:32,J Jetrin,แววตา,2240
2022-02-14 15:32,Planet Of Sound,We Are Together,930
2022-02-14 15:32,Pop Pongkool,ให้รักเดินทางมาเจอกัน (ดวงใจอัคนี),1000
2022-02-14 15:32,The All-American Rejects,I Wanna,1270
2022-02-14 15:32,Florida Georgia Line,Simple,1120
2022-02-14 15:32,Train,Shake Up Christmas,950
2022-02-14 15:32,Anthony Peebles,Same Mistake,1040
2022-02-14 15:32,Eels,Numbered Days,750
2022-02-14 15:32,Britney Spears,...Baby One More Time,16160
2022-02-14 15:32,Natasha Bedingfield,Love Like This (feat. Sean Kingston),580
2022-02-14 15:36,JoJo,Too Little Too Late,221720
2022-02-14 15:37,Shallou,You and Me,2230
2022-02-14 15:37,Bearcubs,Do You Feel,760
2022-02-14 15:37,Sukrit Wisetkaew,Someone,23850
2022-02-14 15:37,Will Smith,Friend Like Me (End Title),1750
2022-02-14 15:37,Cherish,Killa,540
2022-02-14 15:37,Whatcharawale,ทราย,2450
2022-02-14 15:40,Bearcubs,Do You Feel,670
2022-02-14 15:40,Bazzi,Dreams,840
2022-02-14 15:40,The Parkinson,คืนนี้,1170
2022-02-14 15:40,Cherish,Killa,172580
2022-02-14 15:44,Sam Smith,Burning,970
2022-02-14 15:44,Taylor Swift,Cornelia Street - Live From Paris,293930
2022-02-14 15:44,Rayssa Dynta,Under Cover,730
2022-02-14 15:44,Augustana,Boston,990
2022-02-14 15:45,The Band CAMINO,My Thoughts On You,700
2022-02-14 15:45,Paige,Beating Hearts,1050
2022-02-14 15:46,The Band CAMINO,My Thoughts On You,830
2022-02-14 15:46,Paige,Beating Hearts,104740
2022-02-14 15:50,Silly Fools,เพียงรัก,600
2022-02-14 15:50,ETC.,สิ่งมีชีวิตที่เรียกว่าหัวใจ,232930
2022-02-14 15:50,Lauv,"fuck, i'm lonely (with Anne-Marie)",7190
2022-02-14 15:50,Batomae,Unvergleichlich,1140
2022-02-14 16:04,Stacie Orrico,(There's Gotta Be) More To Life,790
2022-02-14 16:04,MEAN,เป็นอดีต,850
2022-02-14 16:04,Leah Nobel,"Beginning Middle End - From The Netflix Film ""To All The Boys: Always and Forever""",1200
2022-02-14 16:04,Taylor Swift,The Way I Loved You (Taylor’s Version),91450
2022-02-14 16:04,Taylor Swift,How You Get The Girl,1180
2022-02-14 16:04,The All-American Rejects,Gives You Hell,940
2022-02-14 16:08,Simple Plan,Welcome to My Life,850
2022-02-14 16:08,Simple Plan,Welcome to My Life,320
2022-02-14 16:08,walk in love.,Best Day With You,720
2022-02-14 16:08,Shawn Mendes,Fallin' All In You,760
2022-02-14 16:08,Tattoo Colour,ฟ้า,1470
2022-02-14 16:08,Tattoo Colour,ฟ้า,659
2022-02-14 16:08,Gryffin,Nobody Compares To You (feat. Katie Pearlman),231290
2022-02-14 16:13,Flo Rida,Low (feat. T-Pain),1180
2022-02-14 16:13,Avril Lavigne,Bigger Wow,970
2022-02-14 16:13,Katy Perry,Hot N Cold,830
2022-02-14 16:13,Better Weather,Yang Mai Ru,287533
2022-02-14 16:13,Backstreet Boys,No Place,8426
2022-02-14 16:13,Halsey,Finally // beautiful stranger,1000
2022-02-14 16:13,Armchair,วันที่ฉันป่วย,1140
2022-02-14 16:13,Maggie Rogers,Say It,1060
2022-02-14 16:13,The Killers,Just Another Girl,1090
2022-02-14 16:13,NONT TANONT,เจ็บที่ยังรู้สึก - เพลงประกอบซีรีส์ U-Prince,2150
2022-02-14 16:13,Haux,Heartbeat,880
2022-02-14 16:13,Matchbox Twenty,3AM,1110
2022-02-14 16:17,KLEAR,จะรักหรือจะร้าย,237746
2022-02-14 16:20,Westlife,If I Let You Go - Radio Edit,5423
2022-02-14 16:20,Lewis Capaldi,Hollywood,191840
2022-02-14 16:21,Gavin DeGraw,Chariot,2120
2022-02-14 16:24,Lauv,Enemies,194754
2022-02-14 16:27,Pramote Vilepana,แสนรัก,194613
2022-02-14 16:31,Bell Supol,ไม่ธรรมดา,239853
2022-02-14 16:34,Macklemore & Ryan Lewis,Same Love (feat. Mary Lambert),360
2022-02-14 16:34,The Parkinson,เพื่อนรัก,370
2022-02-14 16:34,R3HAB,Killing Time,390
2022-02-14 16:34,Aaron Carter,Don't Say Goodbye,480
2022-02-14 16:34,NONT TANONT,พิง - เพลงประกอบละคร กระเช้าสีดา,420
2022-02-14 16:34,Five For Fighting,Heaven Knows,410
2022-02-14 16:34,Rascal Flatts,I Like The Sound Of That,410
2022-02-14 16:34,Green Day,Wake Me up When September Ends,560
2022-02-14 16:34,Wincent Weiss,Einmal im Leben,350
2022-02-14 16:34,Flume,Tiny Cities,310
2022-02-14 16:34,Khalid,Young Dumb & Broke,430
2022-02-14 16:34,3.2.1,แค่ที่รัก (My boo),194278
2022-02-14 16:34,Voxenstopp,"Baby, verweile doch...",430
2022-02-14 16:34,Quinn XCII,Straightjacket,380
2022-02-14 16:34,Lula,จม,620
2022-02-14 16:34,One Direction,Steal My Girl,380
2022-02-14 16:38,NONT TANONT,พิง - เพลงประกอบละคร กระเช้าสีดา,242727
2022-02-14 16:39,Five For Fighting,Heaven Knows,25642
2022-02-14 16:42,Bell Supol,กอดตัวเอง - Acoustic Version,216493
2022-02-14 16:47,Room 39,อย่าให้ฉันคิด,250778
2022-02-14 16:50,P!nk,Raise Your Glass,202960
2022-02-14 16:55,JETSET'ER,ปีแสง (11),307230
2022-02-14 16:58,Sam Smith,One Last Song,192922
2022-02-14 17:02,Eminem,Love The Way You Lie,470
2022-02-14 17:02,S Club 7,Never Had A Dream Come True,540
2022-02-14 17:02,Avril Lavigne,Don't Tell Me,202013
2022-02-14 17:02,Lil Wayne,How To Love,3760
2022-02-14 17:02,Spice Girls,2 Become 1,840
2022-02-14 17:02,Lorde,The Louvre,630
2022-02-14 17:02,Whethan,Aftertaste (feat. Opia),490
2022-02-14 17:02,Phoebe Ryan,Should I,570
2022-02-14 17:02,Tegan and Sara,Love They Say,420
2022-02-14 17:02,Superbaker,ถาม,27421
2022-02-14 17:02,ETC.,ผิดที่ฉันเอง,1020
2022-02-14 17:02,Luke Combs,She Got the Best of Me,480
2022-02-14 17:06,Lil Wayne,How To Love,240306
2022-02-14 17:11,Lorde,The Louvre,271088
2022-02-14 17:14,Bleachers,Alfie's Song (Not So Typical Love Song),181078
2022-02-14 17:17,Boy In Space,On A Prayer (feat. SHY Martin),153750
2022-02-14 17:21,Praw Kanitkul,ยกเว้นเรื่องเธอ - เพลงประกอบละคร คิวบิก หนี้หัวใจที่ไม่ได้ก่อ,251333
2022-02-14 17:24,Evalyn,Ride or Die,186973
2022-02-14 17:36,Black Eyed Peas,My Humps,37015
2022-02-14 17:36,Lifehouse,Hanging By A Moment,1100
2022-02-14 17:36,Miley Cyrus,We Can't Stop,570
2022-02-14 17:36,Harrison Brome,Father Figure,2270
2022-02-14 17:36,The Police,Every Breath You Take,800
2022-02-14 17:36,Nightly,Twenty Something,5520
2022-02-14 17:36,Namm Ronnadet,คุ้น คุ้น,1400
2022-02-14 17:37,Fymme Bongkot,ไม่เจ็บอย่างฉันใครจะเข้าใจ - เพลงประกอบละคร สามีตีตรา,830
2022-02-14 17:37,SCRUBB,ทุกอย่าง (Everything),67230
2022-02-14 17:42,LANY,if this is the last time,103870
2022-02-14 17:42,The Fray,How to Save a Life,1370
2022-02-14 17:42,THE JON JOHNS,NA NA SONG,1030
2022-02-14 17:42,Tattoo Colour,โกหก,1230
2022-02-14 17:42,Two Popetorn,ถ้าเรียกมันว่ารัก (เพลงประกอบละคร แอบรักออนไลน์),780
2022-02-14 17:42,Two Popetorn,โปรดอย่ามาสงสาร,690
2022-02-14 17:42,Blue Shade,ถ้าเธอเหงา,4940
2022-02-14 17:42,Mac Miller,Wings,1220
2022-02-14 17:46,Toploader,Dancing in the Moonlight,233373
2022-02-14 17:48,The Chainsmokers,Paris,640
2022-02-14 17:48,Superbaker,ออกซิเจน,820
2022-02-14 17:48,Nelly,Just A Dream,550
2022-02-14 17:48,Jack Garratt,Worry,420
2022-02-14 17:48,Marshmello,OK Not To Be OK,470
2022-02-14 17:48,Atom Chanakan,แผลเป็น (SCAR),620
2022-02-14 17:48,Fergie,Clumsy,690
2022-02-14 17:48,Mariah Carey,Touch My Body,640
2022-02-14 17:48,Hilary Duff,Come Clean,490
2022-02-14 17:48,Silly Fools,หนึ่งเดียวของฉัน,470
2022-02-14 17:48,KAYDEN,Home,157156
2022-02-14 17:49,Chelsea Cutler,When I Close My Eyes,440
2022-02-14 17:49,Parachute,Ocean,630
2022-02-14 17:49,Boy Peacemaker,เนื้อคู่,150
2022-02-14 17:49,Boy Peacemaker,เนื้อคู่,700
2022-02-14 17:49,Namm Ronnadet,ได้รักเธอก็ดีแค่ไหน - Acoustic Version,980
2022-02-14 17:49,Binocular,Never,480
2022-02-14 17:49,Binocular,Never,360
2022-02-14 17:49,NoMBe,Jump Right In,400
2022-02-14 17:49,Taylor Swift,Delicate - Recorded at The Tracking Room Nashville,240
2022-02-14 17:49,The Band CAMINO,2 / 14,580
2022-02-14 17:49,Rendy Pandugo,Underwater,520
2022-02-14 17:49,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2440
2022-02-14 17:49,The Script,Nothing,370
2022-02-14 17:49,Golf & Mike,สุดตัว,160
2022-02-14 17:49,NSTASIA,Chains,510
2022-02-14 17:49,Lost Kings,Too Far Gone,830
2022-02-14 17:49,Ann Thitima,ฝันไป...หรือเปล่า,500
2022-02-14 17:49,Ann Thitima,เจ็บซ้ำซ้ำ,540
2022-02-14 17:49,Dean Lewis,Stay Awake,490
2022-02-14 17:49,Peck Palitchoke,ไม่มีใครรู้,360
2022-02-14 17:53,Taylor Swift,Cornelia Street,287266
2022-02-14 17:57,Sam Smith,"Baby, You Make Me Crazy",207966
2022-02-14 18:05,Snow Patrol,Run,316723
2022-02-14 18:05,Passion Pit,I'll Be Alright,580
2022-02-14 18:08,Future Generations,60 Seconds,3290
2022-02-14 18:08,LÉON,Surround Me,700
2022-02-14 18:08,URBOYTJ,กอดได้ไหม,201540
2022-02-14 18:08,Busted,Year 3000,1120
2022-02-14 18:16,Taylor Swift,Cornelia Street - Live From Paris,296013
2022-02-14 18:19,Tracy Chapman,Fast Car,703
2022-02-14 18:19,The Goo Goo Dolls,Name,55219
2022-02-14 18:19,LÉON,Surround Me,640
2022-02-14 18:19,Elina,Here With Me,853
2022-02-14 18:19,Avril Lavigne,Wish You Were Here,2794
2022-02-14 18:19,HONNE,Me & You ◑,661
2022-02-14 18:23,Keane,Somewhere Only We Know,237146
2022-02-14 18:27,Rihanna,Stay,240706
2022-02-14 18:31,Avril Lavigne,What the Hell,220706
2022-02-14 18:35,Polycat,เวลาเธอยิ้ม,45390
2022-02-14 18:35,Jesse McCartney,Anybody,1258
2022-02-14 18:35,Sukrit Wisetkaew,มากมาย,1663
2022-02-14 18:35,Great Good Fine Ok,Touch,2965
2022-02-14 18:40,Taylor Swift,Cornelia Street,287266
2022-02-14 18:50,Taylor Swift,Cornelia Street - Live From Paris,585526
2022-02-14 18:54,Getsunova,คำถามซึ่งไร้คนตอบ (Rearrange),248138
2022-02-14 18:58,Getsunova,Stay - เพลงประกอบซีรีส์ STAY ซากะ..ฉันจะคิดถึงเธอ,228693
2022-02-14 19:02,Blanco Palamera,Sola Con Mi Voz,242016
2022-02-14 19:36,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),97858
2022-02-14 19:36,Ink Waruntorn,กลับก่อนนะ (GOODBYE),682
2022-02-14 19:37,ETC.,เจ็บ...และชินไปเอง,576
2022-02-14 19:40,Ink Waruntorn,กลับก่อนนะ (GOODBYE),240500
2022-02-14 22:56,ETC.,เจ็บ...และชินไปเอง,312557
2022-02-14 23:01,Taylor Swift,Cornelia Street - Live From Paris,296013
2022-02-14 23:05,Getsunova,คำถามซึ่งไร้คนตอบ (Rearrange),248138
2022-02-14 23:09,Getsunova,Stay - เพลงประกอบซีรีส์ STAY ซากะ..ฉันจะคิดถึงเธอ,193127
2022-02-15 07:52,Blanco Palamera,Sola Con Mi Voz,1130
2022-02-15 07:52,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),840
2022-02-15 07:56,Ink Waruntorn,กลับก่อนนะ (GOODBYE),240500
2022-02-15 07:58,ETC.,เจ็บ...และชินไปเอง,73092
2022-02-15 07:58,ETC.,ผิดที่ฉันเอง,6550
2022-02-15 08:03,Taylor Swift,Cornelia Street,287266
2022-02-15 08:06,Blanco Palamera,Sola Con Mi Voz,1040
2022-02-15 08:06,Taylor Swift,Cornelia Street - Live From Paris,200503
2022-02-15 08:06,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),700
2022-02-15 08:06,Getsunova,Stay - เพลงประกอบซีรีส์ STAY ซากะ..ฉันจะคิดถึงเธอ,1170
2022-02-15 08:06,Getsunova,คำถามซึ่งไร้คนตอบ (Rearrange),2360
2022-02-15 08:10,Blanco Palamera,Sola Con Mi Voz,242016
2022-02-15 08:12,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),101153
2022-02-15 08:16,Ink Waruntorn,อยากเริ่มต้นใหม่กับคนเดิม (repeat),238000
2022-02-15 08:20,Ink Waruntorn,ลบไม่ได้ช่วยให้ลืม (Erase),224500
2022-02-15 08:24,Tilly Birds,คิด(แต่ไม่)ถึง (Same Page?),266526
2022-02-15 08:28,Bodyslam,ปลายทาง,250533
2022-02-15 08:32,Bodyslam,ชีวิตเป็นของเรา,230053
2022-02-15 08:36,Bodyslam,เปราะบาง,1010
2022-02-15 08:36,Drama Stream,ด้วยความคิดถึง,940
2022-02-15 08:36,Bodyslam,งมงาย,1400
2022-02-15 08:36,S Club 7,Never Had A Dream Come True,1320
2022-02-15 08:36,Ronan Keating,Life Is A Rollercoaster,630
2022-02-15 08:36,Lorde,Million Dollar Bills,7170
2022-02-15 08:36,Lorde,Te Ara Tika / The Path,800
2022-02-15 08:36,Tattoo Colour,เพลงของเรา,1470
2022-02-15 08:36,Lenka,The Show,1300
2022-02-15 08:36,Lorde,Secrets from a Girl (Who's Seen it All),1300
2022-02-15 08:36,Bodyslam,ยาพิษ,195897
2022-02-15 08:36,I-Zax,ปวดใจ,1130
2022-02-15 08:36,Bodyslam,แค่หลับตา,510
2022-02-15 08:36,Kwang ABnormal,คนไม่ดีก็มีหัวใจ,1290
2022-02-15 08:38,Chilling Sunday,ไม่น่าไปรักเธอเลย (Walk Away),129440
2022-02-15 08:41,URBOYTJ,เป็นได้ทุกอย่าง,191392
2022-02-15 08:46,Zeal,พบเพื่อเพียงผ่าน,262573
2022-02-15 08:50,Slot Machine,รอ,234706
2022-02-15 08:54,Lydia,ว่างแล้วช่วยโทรกลับ,247000
2022-02-15 08:57,Zeal,อย่าอยู่คนเดียว,227106
2022-02-15 09:01,Palmy,Ooh!,189466
2022-02-15 09:05,HANGMAN,พยายามกี่ครั้งก็ตามแต่...,259600
2022-02-15 09:10,Emotion Town,เหตุเกิดจากความเหงา,293825
2022-02-15 09:14,มิคกี้,ครึ่งใจ,231453
2022-02-15 09:19,Kala,ขอเป็นตัวเลือก,33869
2022-02-15 09:19,Boyd Kosiyabong,ฤดูที่แตกต่าง,287866
2022-02-15 09:19,Crescendo,ใจกลางความเจ็บปวด,830
2022-02-15 09:24,Num KALA,ทุกวันได้ไหม,279999
2022-02-15 09:28,Bang Kaew,โรงเรียนผู้ชาย,262640
2022-02-15 09:52,Creedence Clearwater Revival,Bad Moon Rising,618
2022-02-15 09:52,The Beach Boys,Darlin' - Remastered,51257
2022-02-15 09:52,ABBA,Waterloo,682
2022-02-15 09:53,Playground,ปล่อยวาง,746
2022-02-15 09:53,Albert Hammond,It Never Rains in Southern California,42858
2022-02-15 09:57,Whatcharawale,ลูกอม,247360
2022-02-15 10:02,Polycat,เพื่อนไม่จริง,274000
2022-02-15 10:07,Polycat,เป็นเพราะฝน,255000
2022-02-15 10:36,Endorphine,น้ำเต็มแก้ว,135427
2022-02-15 10:36,Mai Charoenpura,แพ้ใจ,576
2022-02-15 10:40,Rose Sirintip,ถ้าหากไม่รัก (วายุภัคมนตรา),236480
2022-02-15 10:41,P.O.P,แค่ได้พบเธอ,44086
2022-02-15 10:42,Endorphine,อย่าทำให้ฟ้าผิดหวัง,53222
2022-02-15 10:44,Chocolate Kit,จำฉันได้หรือเปล่า,41960
2022-02-15 10:49,Blanco Palamera,Sola Con Mi Voz,500
2022-02-15 10:49,Taylor Swift,Cornelia Street - Live From Paris,296013
2022-02-15 10:49,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),180
2022-02-15 10:49,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),1240
2022-02-15 10:49,Getsunova,Stay - เพลงประกอบซีรีส์ STAY ซากะ..ฉันจะคิดถึงเธอ,1060
2022-02-15 10:49,Getsunova,คำถามซึ่งไร้คนตอบ (Rearrange),9676
2022-02-15 10:49,Ink Waruntorn,กลับก่อนนะ (GOODBYE),1360
2022-02-15 10:53,Blanco Palamera,Sola Con Mi Voz,242016
2022-02-15 10:57,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),189693
2022-02-15 11:01,โจ-ป๊อป,รู้ตัวช้า,870
2022-02-15 11:01,JETSET'ER,เธอเก่ง,850
2022-02-15 11:01,ETC.,เจ็บ...และชินไปเอง,13270
2022-02-15 11:01,Mike D. Angelo,จะไปส่งให้ถึงมือ,710
2022-02-15 11:01,Pancake,จริงใจไม่จริงจัง,450
2022-02-15 11:01,ETC.,สิ่งมีชีวิตที่เรียกว่าหัวใจ,1760
2022-02-15 11:01,Farm,ปล่อยมือ,960
2022-02-15 11:01,อาร์ต,ที่เดิมของคนแพ้,620
2022-02-15 11:01,Bell Supol,ไร้สถานะ,970
2022-02-15 11:01,Bowling Manida,ใจฉันรักเธอคนเดียว - เพลงประกอบละคร เงารักลวงใจ,850
2022-02-15 11:01,Ann Thitima,รักก็คือรัก,840
2022-02-15 11:01,Ster,100 เหตุผล,550
2022-02-15 11:01,Ink Waruntorn,กลับก่อนนะ (GOODBYE),240500
2022-02-15 11:01,Link Corner,ผู้ได้รับบาดเจ็บ,930
2022-02-15 11:01,Ink Waruntorn,อยากเริ่มต้นใหม่กับคนเดิม (repeat),910
2022-02-15 11:01,Musketeers,แค่บางคำ,870
2022-02-15 11:01,Golf Pichaya,ไม่พอดี ไม่ดีพอ,820
2022-02-15 11:01,ETC.,ผิดที่ฉันเอง,2310
2022-02-15 11:05,Ink Waruntorn,ลบไม่ได้ช่วยให้ลืม (Erase),224500
2022-02-15 11:09,Bodyslam,เปราะบาง,1010
2022-02-15 11:09,Drama Stream,ด้วยความคิดถึง,1080
2022-02-15 11:09,Bodyslam,งมงาย,1130
2022-02-15 11:09,Bodyslam,ชีวิตเป็นของเรา,2260
2022-02-15 11:09,Tilly Birds,คิด(แต่ไม่)ถึง (Same Page?),266526
2022-02-15 11:09,Bodyslam,ยาพิษ,760
2022-02-15 11:09,I-Zax,ปวดใจ,1110
2022-02-15 11:09,Bodyslam,แค่หลับตา,1050
2022-02-15 11:09,Bodyslam,ปลายทาง,4823
2022-02-15 11:10,S Club 7,Never Had A Dream Come True,1030
2022-02-15 11:10,Ronan Keating,Life Is A Rollercoaster,1030
2022-02-15 11:10,Lorde,Million Dollar Bills,920
2022-02-15 11:10,Lorde,Te Ara Tika / The Path,1050
2022-02-15 11:10,Lenka,The Show,830
2022-02-15 11:10,Lorde,Secrets from a Girl (Who's Seen it All),940
2022-02-15 11:12,Tattoo Colour,เพลงของเรา,1160
2022-02-15 11:12,Chilling Sunday,ไม่น่าไปรักเธอเลย (Walk Away),1230
2022-02-15 11:12,Kwang ABnormal,คนไม่ดีก็มีหัวใจ,95790
2022-02-15 11:15,URBOYTJ,เป็นได้ทุกอย่าง,191392
2022-02-15 11:25,Zeal,พบเพื่อเพียงผ่าน,126175
2022-02-15 11:25,มิคกี้,ครึ่งใจ,490
2022-02-15 11:25,Emotion Town,เหตุเกิดจากความเหงา,469
2022-02-15 11:25,Slot Machine,รอ,576
2022-02-15 11:25,Kala,ขอเป็นตัวเลือก,576
2022-02-15 11:25,Boyd Kosiyabong,ฤดูที่แตกต่าง,426
2022-02-15 11:25,Zeal,อย่าอยู่คนเดียว,490
2022-02-15 11:25,Lydia,ว่างแล้วช่วยโทรกลับ,597
2022-02-15 11:25,Crescendo,ใจกลางความเจ็บปวด,1088
2022-02-15 11:25,HANGMAN,พยายามกี่ครั้งก็ตามแต่...,405
2022-02-15 11:25,Palmy,Ooh!,384
2022-02-15 11:30,Num KALA,ทุกวันได้ไหม,279999
2022-02-15 11:34,Creedence Clearwater Revival,Bad Moon Rising,1450
2022-02-15 11:34,The Beach Boys,Darlin' - Remastered,1045
2022-02-15 11:34,ABBA,Waterloo,30165
2022-02-15 11:34,Chelsea Cutler,Sad Tonight - Acoustic,575
2022-02-15 11:34,Bang Kaew,โรงเรียนผู้ชาย,243319
2022-02-15 11:34,Albert Hammond,It Never Rains in Southern California,4778
2022-02-15 11:34,Post Malone,Money Made Me Do It,938
2022-02-15 11:38,Chelsea Cutler,Sad Tonight - Acoustic,193800
2022-02-15 11:41,Taylor Swift,Back To December,6592
2022-02-15 11:41,Post Malone,Money Made Me Do It,224960
2022-02-15 11:41,Maggie Rogers,Dog Years,2560
2022-02-15 11:46,Taylor Swift,Cornelia Street - Live From Paris,296013
2022-02-15 11:50,Phum Viphurit,Long Gone,213818
2022-02-15 11:51,Soul After Six,รักเก่าๆ,1240
2022-02-15 11:51,Gun Napat,ระยะทำใจ,800
2022-02-15 11:51,Kehlani,Already Won,1900
2022-02-15 11:51,P!nk,Raise Your Glass,5280
2022-02-15 11:51,Zion & Lennox,Otra vez (feat. J Balvin),1770
2022-02-15 11:51,Post Malone,Stay,680
2022-02-15 11:51,The Band CAMINO,2 / 14,1010
2022-02-15 11:51,Mansionair,Astronaut (Something About Your Love),840
2022-02-15 11:51,Coldplay,Champion Of The World,47898
2022-02-15 11:55,Ink Waruntorn,ไม่อยากเหงาแล้ว(Call me) feat. Meyou,243000
2022-02-15 11:58,Dounia,East Coast Hiding,185155
2022-02-15 12:02,Cocktail,เธอทำให้ฉันเสียใจ,252160
2022-02-15 12:06,Whatcharawale,น้อย,235600
2022-02-15 12:07,Eels,Numbered Days,52244
2022-02-15 12:10,Jessica Simpson,I Think I'm in Love with You,197693
2022-02-15 12:14,Mariah Carey,Touch My Body,204733
2022-02-15 12:17,Jordin Sparks,One Step At a Time,205160
2022-02-15 12:19,Alec Benjamin,Oh My God,1160
2022-02-15 12:19,Radiohead,High and Dry,770
2022-02-15 12:19,Stamp,"เกมหัวใจ (จาก ""ละคร เกมเสน่หา"")",1290
2022-02-15 12:19,Season Five,Event,1340
2022-02-15 12:19,Passion Pit,I'll Be Alright,860
2022-02-15 12:19,Nicole Scherzinger,Baby Love,1180
2022-02-15 12:19,Praw Kanitkul,เพิ่งจะรู้,770
2022-02-15 12:19,Hudson Thames,Bigger Than Us,96033
2022-02-15 12:19,DNCE,Still Good,1190
2022-02-15 12:22,Season Five,Event,200000
2022-02-15 12:26,Alec Benjamin,Oh My God,187727
2022-02-15 12:30,จอนนี่ อันวา,อยากให้รู้ว่ารักเธอ,289493
2022-02-15 12:34,ODESZA,Higher Ground (feat. Naomi Wild),215130
2022-02-15 12:38,Sara Bareilles,King of Anything,460
2022-02-15 12:38,VHS Collection,Lean,27280
2022-02-15 12:38,Westlife,Fool Again,1310
2022-02-15 12:38,Charlotte Lawrence,Girls Just Wanna Have Fun - Recorded at Spotify Studios NYC,1130
2022-02-15 12:38,Thoreau,Cities,211250
2022-02-15 12:38,Lost Kings,Look At Us Now,1080
2022-02-15 12:38,Strive to Be,Good Day,4538
2022-02-15 12:38,Wan Thanakrit,โสดทัศนศึกษา,1470
2022-02-15 12:42,Westlife,Fool Again,234866
2022-02-15 12:46,Wan Thanakrit,โสดทัศนศึกษา,220066
2022-02-15 12:50,Angus & Julia Stone,Chateau,238927
